UDI,Product_ID,Type,Air_temperature__K_,Process_temperature__K_,Rotational_speed__rpm_,Torque__Nm_,Tool_wear__min_,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature__K__rollmean_5,Air_temperature__K__rollstd_5,Air_temperature__K__rollvar_5,Air_temperature__K__rollmean_10,Air_temperature__K__rollstd_10,Air_temperature__K__rollvar_10,Process_temperature__K__rollmean_5,Process_temperature__K__rollstd_5,Process_temperature__K__rollvar_5,Process_temperature__K__rollmean_10,Process_temperature__K__rollstd_10,Process_temperature__K__rollvar_10,Rotational_speed__rpm__rollmean_5,Rotational_speed__rpm__rollstd_5,Rotational_speed__rpm__rollvar_5,Rotational_speed__rpm__rollmean_10,Rotational_speed__rpm__rollstd_10,Rotational_speed__rpm__rollvar_10,Torque__Nm__rollmean_5,Torque__Nm__rollstd_5,Torque__Nm__rollvar_5,Torque__Nm__rollmean_10,Torque__Nm__rollstd_10,Torque__Nm__rollvar_10,Tool_wear__min__rollmean_5,Tool_wear__min__rollstd_5,Tool_wear__min__rollvar_5,Tool_wear__min__rollmean_10,Tool_wear__min__rollstd_10,Tool_wear__min__rollvar_10,Air_temperature__K__rollmin_5,Air_temperature__K__rollmax_5,Air_temperature__K__rollmin_10,Air_temperature__K__rollmax_10,Process_temperature__K__rollmin_5,Process_temperature__K__rollmax_5,Process_temperature__K__rollmin_10,Process_temperature__K__rollmax_10,Rotational_speed__rpm__rollmin_5,Rotational_speed__rpm__rollmax_5,Rotational_speed__rpm__rollmin_10,Rotational_speed__rpm__rollmax_10,Torque__Nm__rollmin_5,Torque__Nm__rollmax_5,Torque__Nm__rollmin_10,Torque__Nm__rollmax_10,Tool_wear__min__rollmin_5,Tool_wear__min__rollmax_5,Tool_wear__min__rollmin_10,Tool_wear__min__rollmax_10
3555,L50734,L,302.00278872673545,310.879691005878,1527.0279874209168,43.74860640508751,60.507717812248636,0,0,0,0,0,0,301.86,0.0547722559088057,0.0030000000173397,301.86,0.0516397779374362,0.0026666666654277,310.88,0.0836660027005606,0.0070000000078902,310.89,0.0737864787751696,0.0054444444500385,1546.4,171.73613481151665,29493.299999999424,1500.7,157.3898556663211,24771.56666666539,39.8,10.22325779778644,104.51500000000124,43.25,10.372104683021464,107.58055555555576,56.4,4.277849927240637,18.29999999999272,49.7,8.097324661049754,65.56666666644452,301.8,301.9,301.8,301.9,310.8,311.0,310.8,311.0,1358.0,1799.0,1299.0,1799.0,24.2,52.3,24.2,60.4,51.0,62.0,38.0,62.0
3556,L50735,L,301.9511983881001,310.8401499080566,1557.2402433199532,37.933058857038326,57.62101196170512,0,0,0,0,0,0,301.84,0.0547722559076123,0.0030000000172089,301.86,0.0516397779374362,0.0026666666654277,310.82,0.0836660026997555,0.0070000000077554,310.88,0.0918936583775658,0.0084444444500127,1570.2,159.7457354673339,25518.699999999422,1498.2,156.2553465751878,24415.73333333205,39.04,10.206517525581448,104.1730000000012,43.16,10.420727208575984,108.59155555555576,59.0,4.123105625616779,16.999999999992724,52.3,8.097324661050099,65.56666666645009,301.8,301.9,301.8,301.9,310.7,310.9,310.7,311.0,1358.0,1799.0,1299.0,1799.0,24.2,52.3,24.2,60.4,54.0,64.0,40.0,64.0
3557,L50736,L,301.94826208927304,310.7347426211755,1737.5733832450835,31.63064429329066,69.9207410433573,0,0,0,0,0,0,301.84000000000003,0.0547722559076123,0.0030000000172089,301.86,0.0516397779374362,0.0026666666654277,310.8,0.0707106781731804,0.0050000000077111,310.87,0.0948683298342578,0.0090000000055415,1557.4,137.8996011596822,19016.29999999942,1540.0,158.29297731316277,25056.666666665464,40.5,7.788773972840737,60.66500000000127,41.120000000000005,10.515998393981542,110.58622222222236,61.4,3.974921382869443,15.799999999992728,54.9,7.880355321924831,62.09999999978902,301.8,301.9,301.8,301.9,310.7,310.9,310.7,311.0,1358.0,1735.0,1299.0,1799.0,31.5,52.3,24.2,60.4,56.0,66.0,43.0,66.0
3558,M18417,M,301.8179319570276,310.5866081331273,1296.147758248398,43.04671972286997,71.80864008222952,0,0,0,0,0,0,301.84000000000003,0.0547722559076123,0.0030000000172089,301.85,0.0527046276576992,0.0027777777765367,310.76000000000005,0.0547722558201178,0.0030000000076244,310.84000000000003,0.0966091783362057,0.0093333333387968,1547.6,156.1467258702513,24381.799999999406,1524.2,173.5401330464413,30116.177777776546,38.7,4.874935897014566,23.76500000000122,40.64,10.268636174725884,105.444888888889,63.8,3.492849839313556,12.199999999992734,57.4,7.647802879826551,58.48888888868328,301.8,301.9,301.8,301.9,310.7,310.8,310.7,311.0,1309.0,1735.0,1299.0,1799.0,31.5,43.3,24.2,60.4,59.0,68.0,46.0,68.0
3559,L50738,L,301.83744108347076,310.53833557122084,1754.0913456350333,26.341527045637815,70.61694048719927,0,0,0,0,0,0,301.82,0.0836660027554752,0.0070000000170791,301.83000000000004,0.0674948557618281,0.0045555555543099,310.72,0.0836660026984412,0.0070000000075355,310.81,0.1197218999962826,0.0143333333387199,1572.6,178.62474632592037,31906.799999999406,1536.9,185.25624895742808,34319.877777776564,36.38,7.476429629174687,55.89700000000115,39.81,11.120196840783793,123.65877777777786,66.2,3.492849839313556,12.199999999992734,59.9,7.593125545870773,57.65555555535533,301.7,301.9,301.7,301.9,310.6,310.8,310.6,311.0,1309.0,1743.0,1299.0,1799.0,26.2,43.3,24.2,60.4,62.0,71.0,48.0,71.0
3560,M18419,M,301.58167575511436,310.6378159542356,1648.9099652294872,28.972262185989983,73.04193580586552,0,0,0,0,0,0,301.78000000000003,0.0836660027539126,0.0070000000168177,301.82,0.0788810637667521,0.0062222222209744,310.7,0.0707106781716254,0.0050000000074911,310.79,0.1197218999960777,0.0143333333386708,1599.4,179.74648814371702,32308.799999999406,1572.9,168.0710497907853,28247.877777776637,33.72,6.776577307166285,45.922000000001056,36.760000000000005,8.782330746068116,77.12933333333335,68.4,3.646916505761096,13.29999999999272,62.4,7.351492667768199,54.04444444424959,301.7,301.9,301.7,301.9,310.6,310.8,310.6,311.0,1309.0,1743.0,1309.0,1799.0,26.2,43.3,24.2,52.3,64.0,73.0,51.0,73.0
3561,L50740,L,301.83455653720694,310.71764976760494,1661.5725030639942,32.92735109889937,75.94925694138263,0,0,0,0,0,0,301.78,0.0836660027539126,0.0070000000168177,301.81,0.0737864787287902,0.0054444444431942,310.7,0.0707106781716254,0.0050000000074911,310.76,0.0966091783351643,0.0093333333385955,1625.2,180.319716060112,32515.199999999404,1597.7,163.19657539979545,26633.12222222112,32.66,6.402577605933489,40.99300000000101,35.85,8.707755164219995,75.82499999999999,70.8,3.962322551230871,15.699999999992718,64.9,7.294594650213377,53.21111111092162,301.7,301.9,301.7,301.9,310.6,310.8,310.6,310.9,1309.0,1743.0,1309.0,1799.0,26.2,43.3,24.2,52.3,66.0,76.0,54.0,76.0
3562,L50741,L,301.7368884077376,310.6722080931099,1488.5923845447949,38.33628282849723,83.06862724511727,0,0,0,0,0,0,301.74,0.0547722559016448,0.0030000000165552,301.79,0.0737864787287658,0.0054444444431906,310.66,0.0547722558181102,0.0030000000074045,310.73,0.0948683298323794,0.0090000000051851,1575.4,176.76340118927166,31245.29999999941,1566.4,149.76143992659703,22428.488888887736,34.06,6.836153889432353,46.73300000000109,37.28,7.697589810381489,59.25288888888892,73.2,3.962322551230871,15.699999999992718,67.3,7.257945837328451,52.67777777759339,301.7,301.8,301.7,301.9,310.6,310.7,310.6,310.9,1309.0,1743.0,1309.0,1743.0,26.2,43.3,26.2,52.3,68.0,78.0,56.0,78.0
3563,L50742,L,301.5890132998546,310.7598880783848,1462.3674736736805,43.99828660468008,83.99318641190708,0,0,0,0,0,0,301.72,0.0447213597335987,0.0020000000164219,301.78000000000003,0.078881063766702,0.0062222222209665,310.64,0.0547722558177301,0.0030000000073628,310.7,0.0816496581240443,0.0066666666717733,1607.8,122.1298489313706,14915.6999999994,1577.7,135.91259446177972,18472.233333332195,34.160000000000004,7.006639708162615,49.09300000000108,36.43,6.173068748829692,38.106777777777786,75.6,3.646916505761096,13.29999999999272,69.7,7.071853442410402,50.01111111093184,301.7,301.8,301.7,301.9,310.6,310.7,310.6,310.8,1471.0,1743.0,1309.0,1743.0,26.2,43.8,26.2,43.8,71.0,80.0,59.0,80.0
3564,M18423,M,301.6935929187463,310.6094394412559,1457.2806837668,35.87010477511263,82.12509018959783,0,0,0,0,0,0,301.74,0.0547722559016247,0.003000000016553,301.78,0.078881063766702,0.0062222222209665,310.66,0.0547722558181102,0.0030000000074045,310.69,0.0737864787716837,0.0054444444495241,1552.2,107.60901449227848,11579.6999999994,1562.4,139.43791928070416,19442.933333332174,36.08,5.414517522365328,29.317000000001165,36.23,6.156126126785326,37.89788888888889,77.8,3.492849839313556,12.199999999992734,72.0,6.944222218654,48.22222222204788,301.7,301.8,301.7,301.9,310.6,310.7,310.6,310.8,1465.0,1680.0,1309.0,1743.0,29.9,43.8,26.2,43.8,73.0,82.0,62.0,82.0
3565,M18424,M,301.7409552061561,310.68022477532685,1493.8420045207174,41.0898784951563,82.78812801312623,0,0,0,0,0,0,301.73999999999995,0.0547722559016247,0.003000000016553,301.76,0.0699205898690136,0.0048888888876308,310.64,0.0547722558177301,0.0030000000073628,310.67,0.0674948558082868,0.0045555555605814,1518.8,90.77279328080304,8239.6999999994,1559.1,140.80518456363328,19826.099999998834,38.54,4.644136087584134,21.568000000001263,36.13,6.037300721348904,36.449,80.2,3.492849839313556,12.199999999992734,74.3,7.0718534424111,50.01111111094172,301.7,301.8,301.7,301.9,310.6,310.7,310.6,310.8,1465.0,1680.0,1309.0,1743.0,32.4,43.8,26.2,43.8,76.0,85.0,64.0,85.0
3566,M18425,M,301.7321754720534,310.76028170406636,1422.4797597628876,51.05429790810141,87.60641641319349,0,0,0,0,0,0,301.74,0.0547722559016247,0.003000000016553,301.76,0.0699205898690136,0.0048888888876308,310.64,0.0547722558177301,0.0030000000073628,310.67,0.0674948558082868,0.0045555555605814,1466.8,28.34960317181525,803.6999999993973,1546.0,147.57371039585206,21777.999999998818,42.46,6.182879588023804,38.2280000000014,37.56,7.866836156366238,61.887111111111125,82.6,3.9749213828694447,15.79999999999274,76.7,7.257945837329841,52.67777777761358,301.7,301.8,301.7,301.9,310.6,310.7,310.6,310.8,1420.0,1492.0,1309.0,1743.0,35.8,52.0,26.2,52.0,78.0,88.0,66.0,88.0
3567,L50746,L,301.7747783143826,310.5678365725955,1310.3326550783013,61.89462836963537,86.99091203575522,0,0,0,0,0,0,301.76,0.0547722559028065,0.0030000000166825,301.75,0.0527046276575302,0.0027777777765188,310.64,0.0547722558177301,0.0030000000073628,310.65,0.0527046277166534,0.002777777782751,1428.6,79.15996462858857,6266.299999999394,1502.0,150.5257453062391,22657.99999999876,47.22,10.217240331909666,104.39200000000156,40.64,10.73656266119552,115.27377777777782,85.2,4.438468204233612,19.69999999999274,79.2,7.465476095546389,55.73333333317456,301.7,301.8,301.7,301.8,310.6,310.7,310.6,310.7,1295.0,1492.0,1295.0,1743.0,35.8,62.3,26.2,62.3,80.0,91.0,68.0,91.0
3568,L50747,L,301.88861816019187,310.4739107125869,1538.478915906878,34.311377321723604,89.6626746065075,0,0,0,0,0,0,301.78,0.0447213597379449,0.0020000000168106,301.75,0.0527046276575302,0.0027777777765188,310.62,0.0836660026971576,0.0070000000073207,310.63,0.0674948558075089,0.0045555555604764,1444.0,95.31264344251184,9084.499999999392,1525.9,134.60926994659152,18119.655555554345,45.28,11.82357813861783,139.79700000000147,39.720000000000006,10.876559913665512,118.29955555555556,87.8,4.438468204233612,19.69999999999274,81.7,7.484057129054919,56.01111111095775,301.7,301.8,301.7,301.8,310.5,310.7,310.5,310.7,1295.0,1548.0,1295.0,1743.0,34.1,62.3,26.2,62.3,82.0,93.0,71.0,93.0
3569,L50748,L,301.8435717749169,310.6788215561214,1374.6152971492365,55.181858801153005,90.63869635808601,0,0,0,0,0,0,301.78000000000003,0.0447213597379449,0.0020000000168106,301.76,0.0516397779372572,0.0026666666654092,310.6,0.0707106781701246,0.0050000000072789,310.63,0.0674948558075089,0.0045555555604764,1425.4,99.18568445092968,9837.799999999394,1488.8,118.25847397402605,13985.066666665392,49.06,11.029641879952475,121.6530000000016,42.57,10.672295389881642,113.89788888888896,90.4,3.9749213828694447,15.799999999992735,84.1,7.519604008476529,56.54444444429628,301.7,301.8,301.7,301.8,310.5,310.7,310.5,310.7,1295.0,1548.0,1295.0,1680.0,34.1,62.3,29.9,62.3,85.0,95.0,73.0,95.0
3570,M18429,M,301.9328046579858,310.6409756557307,1554.213014340338,35.70329137494507,98.15189246831778,0,0,0,0,0,0,301.8,0.0,0.0,301.77000000000004,0.0483045891409638,0.0023333333320773,310.6,0.0707106781701246,0.0050000000072789,310.62,0.0632455532420614,0.0040000000048944,1437.4,112.0526661887141,12555.799999999392,1478.1,105.27577541337608,11082.988888887598,47.8,12.296340919151582,151.20000000000158,43.17,10.030182229429116,100.60455555555562,92.8,3.492849839313556,12.19999999999273,86.5,7.412451985969386,54.94444444430149,301.8,301.8,301.7,301.8,310.5,310.7,310.5,310.7,1295.0,1552.0,1295.0,1680.0,34.1,62.3,32.4,62.3,88.0,97.0,76.0,97.0
3571,H32984,H,301.88978823994694,310.47791550271097,1429.196140477924,46.74515511010921,103.58875920436024,0,0,0,0,0,0,301.8,0.0,0.0,301.77,0.0483045891409638,0.0023333333320773,310.58000000000004,0.0447213596309223,0.0020000000072382,310.61,0.0567646212626339,0.0032222222270902,1441.6,111.63019304829402,12461.29999999939,1454.2,77.92275377291426,6071.955555554224,46.66,12.071785286360983,145.72800000000157,44.56,9.309039812044114,86.65822222222232,95.2,3.492849839313556,12.19999999999273,88.9,7.519604008477222,56.54444444430671,301.8,301.8,301.7,301.8,310.5,310.6,310.5,310.7,1295.0,1552.0,1295.0,1552.0,34.1,62.3,34.1,62.3,91.0,100.0,78.0,100.0
3572,M18431,M,301.729632236034,310.66344132129433,1694.3699710472154,27.63786914304879,104.76945632456838,0,0,0,0,0,0,301.78000000000003,0.0447213597379449,0.0020000000168106,301.77000000000004,0.0483045891409638,0.0023333333320773,310.58000000000004,0.0447213596309223,0.0020000000072382,310.61,0.0567646212626339,0.0032222222270902,1520.8,121.64579729690377,14797.699999999397,1474.7,108.27336801919904,11723.122222220916,39.74,10.704578459705989,114.5880000000014,43.48,10.62385157192166,112.8662222222223,98.0,4.690415759822654,21.999999999992728,91.6,8.002777295683828,64.04444444431255,301.7,301.8,301.7,301.8,310.5,310.6,310.5,310.7,1372.0,1691.0,1295.0,1691.0,27.7,54.7,27.7,62.3,93.0,105.0,80.0,105.0
3573,L50752,L,301.6952284823773,310.6876185010671,1456.8025008477102,51.037133432181804,104.24680740043624,0,0,0,0,0,0,301.78000000000003,0.0447213597379449,0.0020000000168106,301.78000000000003,0.0421637021206982,0.0017777777765229,310.6,0.0,0.0,310.61,0.0567646212626339,0.0032222222270902,1501.4,123.93667738002095,15360.299999999395,1472.7,108.5337121205451,11779.56666666536,43.06,11.085486006486208,122.88800000000153,44.17,10.86820541252736,118.11788888888898,101.0,5.431390245599438,29.499999999992728,94.4,8.382521498125776,70.26666666654081,301.7,301.8,301.7,301.8,310.6,310.6,310.5,310.7,1372.0,1691.0,1295.0,1691.0,27.7,54.7,27.7,62.3,95.0,108.0,82.0,108.0
3574,L50753,L,301.9456576597127,310.73409719087846,1472.0517709292892,48.902363294169895,109.41651975977099,0,0,0,0,0,0,301.78,0.0447213597379449,0.0020000000168106,301.78000000000003,0.0421637021206982,0.0017777777765229,310.6,0.0,0.0,310.6,0.0471404521304638,0.0022222222270645,1517.4,107.0714714571505,11464.299999999394,1471.4,108.7138956670664,11818.7111111098,41.8,9.703607576566638,94.16000000000145,45.43,10.51465115393226,110.557888888889,104.0,5.431390245599438,29.499999999992728,97.2,8.456424250887093,71.51111111099134,301.7,301.8,301.7,301.8,310.6,310.6,310.5,310.7,1441.0,1691.0,1295.0,1691.0,27.7,50.7,27.7,62.3,97.0,110.0,85.0,110.0
3575,L50754,L,301.8718683949194,310.69593203395084,1407.2046666760652,46.48242983404121,117.4557264200711,0,0,0,0,0,0,301.76,0.0547722559028065,0.0030000000166825,301.78000000000003,0.0421637021206982,0.0017777777765229,310.6,0.0,0.0,310.6,0.0471404521304638,0.0022222222270645,1488.2,114.89865099294856,13201.699999999397,1462.8,110.29334622823308,12164.622222220896,43.82000000000001,9.206899586723074,84.76700000000149,45.81,10.453436436566372,109.27433333333344,107.0,4.690415759822654,21.999999999992728,99.9,8.43866761467693,71.21111111099724,301.7,301.8,301.7,301.8,310.6,310.6,310.5,310.7,1406.0,1691.0,1295.0,1691.0,27.7,50.7,27.7,62.3,100.0,112.0,88.0,112.0
3576,L50755,L,301.70572100080847,310.4481609425199,1553.8655859009875,39.411478276190834,114.72008857783896,0,0,0,0,0,0,301.74,0.0547722559016416,0.0030000000165549,301.77000000000004,0.0483045891409747,0.0023333333320783,310.58000000000004,0.0447213596309223,0.0020000000072382,310.58000000000004,0.0421637021923913,0.0017777777825686,1513.4,115.77262197946196,13403.299999999394,1477.5,113.69867584491732,12927.388888887586,42.38,9.284772479711146,86.20700000000146,44.52,10.400512807869942,108.17066666666672,109.8,3.492849839313556,12.19999999999273,102.5,8.369919686320019,70.0555555554474,301.7,301.8,301.7,301.8,310.5,310.6,310.5,310.6,1406.0,1691.0,1295.0,1691.0,27.7,50.7,27.7,62.3,105.0,114.0,91.0,114.0
3577,L50756,L,301.69102969618916,310.46919541936506,1596.7365639429265,41.80524057291166,120.73592246606253,0,0,0,0,0,0,301.72,0.0836660027515742,0.0070000000164264,301.75,0.070710678109772,0.0049999999987437,310.54,0.0894427191400002,0.0080000000071569,310.56,0.0699205899119,0.004888888893628,1495.0,83.22559702398895,6926.499999999398,1507.9,99.19727818846012,9840.099999998749,45.18000000000001,4.758886424364585,22.64700000000154,42.46,8.31948182147048,69.21377777777778,112.0,3.1622776601672307,9.999999999992736,105.0,8.286535263097843,68.66666666656403,301.6,301.8,301.6,301.8,310.4,310.6,310.4,310.6,1406.0,1599.0,1372.0,1691.0,39.1,50.7,27.7,54.7,108.0,116.0,93.0,116.0
3578,M18437,M,301.51422588497144,310.4355229882902,1461.1201897356052,39.618906734451656,115.16223060132103,0,0,0,0,0,0,301.68,0.0836660027500642,0.0070000000161737,301.73,0.0823272602272267,0.0067777777765215,310.5,0.1000000000353669,0.0100000000070733,310.55000000000007,0.0849836585876134,0.007222222226936,1495.8,82.71456945423458,6841.699999999397,1498.6,99.3794076590588,9876.266666665397,42.84,4.2110568744676735,17.733000000001454,42.95,7.906431980777845,62.511666666666684,114.0,3.1622776601672307,9.999999999992736,107.5,8.031189202098458,64.49999999990287,301.6,301.8,301.6,301.8,310.4,310.6,310.4,310.6,1406.0,1599.0,1372.0,1691.0,39.0,48.4,27.7,54.7,110.0,118.0,95.0,118.0
3579,M18438,M,301.6465094302224,310.44218216293575,1635.4387969968905,36.377054419633964,118.92604105593568,0,0,0,0,0,0,301.66,0.0547722558970168,0.0030000000160483,301.72,0.0788810637666995,0.0062222222209661,310.48,0.083666002695417,0.0070000000070295,310.54,0.0843274042989483,0.0071111111157982,1530.4,95.07260383517112,9038.799999999395,1523.9,95.70492846939555,9159.43333333212,40.34,3.772664840666528,14.2330000000014,41.07,6.983321400148906,48.76677777777768,116.2,3.492849839313556,12.19999999999273,110.1,7.7380732600361455,59.87777777768642,301.6,301.7,301.6,301.8,310.4,310.6,310.4,310.6,1406.0,1625.0,1406.0,1691.0,35.9,46.0,27.7,50.7,112.0,121.0,97.0,121.0
3580,L50759,L,301.55376684407656,310.5320867333974,2680.3610373126508,11.847749185035612,124.22884364040361,1,0,0,1,0,0,301.68,0.0836660027500642,0.0070000000161737,301.72,0.0788810637666995,0.0062222222209661,310.48,0.083666002695417,0.0070000000070295,310.54,0.0843274042989483,0.0071111111157982,1783.6,500.84408751626427,250844.7999999994,1635.9,376.2887337020737,141593.21111111014,33.5,12.303454799364328,151.37500000000114,38.66,11.598965471109905,134.5359999999998,118.6,3.974921382869444,15.799999999992735,112.8,7.360555534583813,54.177777777692405,301.6,301.8,301.6,301.8,310.4,310.6,310.4,310.6,1455.0,2672.0,1406.0,2672.0,11.8,41.7,11.8,50.7,114.0,124.0,100.0,124.0
3581,L50760,L,301.9154507121738,310.60823756344035,1663.6420031506586,31.677659719227748,129.64852619382683,0,0,0,0,0,0,301.7,0.1000000000814987,0.0100000000162997,301.72,0.0788810637666995,0.0062222222209661,310.5,0.1000000000353669,0.0100000000070733,310.54,0.0843274042989483,0.0071111111157982,1800.2,493.1872869407721,243233.69999999943,1656.8,370.0125523396308,136909.288888888,32.06,11.89886549213836,141.58300000000108,37.22,11.43783196239566,130.82399999999973,121.0,4.12310562561678,16.999999999992745,115.4,6.915361322602211,47.82222222214259,301.6,301.8,301.6,301.8,310.4,310.6,310.4,310.6,1455.0,2672.0,1406.0,2672.0,11.8,41.7,11.8,50.7,116.0,126.0,105.0,126.0
3582,M18441,M,301.7548293341172,310.6353023797616,1451.131584145225,40.67425418619908,124.94331948662641,0,0,0,0,0,0,301.74,0.089442719192532,0.0080000000165541,301.73,0.0823272602272267,0.0067777777765215,310.54,0.0894427191400002,0.0080000000071569,310.5400000000001,0.0843274042989483,0.0071111111157982,1772.2,511.1141751115884,261237.69999999943,1633.6,374.8712964323728,140528.48888888792,31.76,11.61046941342171,134.80300000000105,38.470000000000006,10.954659079841573,120.00455555555536,123.4,3.9749213828694447,15.799999999992735,117.7,6.896859188543149,47.56666666659206,301.6,301.8,301.6,301.8,310.4,310.6,310.4,310.6,1455.0,2672.0,1406.0,2672.0,11.8,40.2,11.8,50.7,118.0,128.0,108.0,128.0
3583,L50762,L,301.7824607950959,310.59840191312935,1392.411773395761,49.8699572397553,134.3511664636256,0,0,0,0,0,0,301.78000000000003,0.0447213597379592,0.0020000000168119,301.73,0.0823272602272267,0.0067777777765215,310.58000000000004,0.0447213596309223,0.0020000000072382,310.54,0.0843274042989483,0.0071111111157982,1760.2,521.0313810126981,271473.69999999943,1628.0,378.30469788841305,143114.44444444345,34.06,14.243700361914424,202.88300000000112,38.45,10.930004574564451,119.46499999999982,126.0,3.807886552930999,14.499999999992728,120.0,7.133644853006021,50.888888888819295,301.7,301.8,301.6,301.8,310.5,310.6,310.4,310.6,1395.0,2672.0,1395.0,2672.0,11.8,50.5,11.8,50.5,121.0,131.0,110.0,131.0
3584,L50763,L,301.86722430644676,310.7755144043738,1748.859678332231,29.15300674071896,132.03791306903793,0,0,0,0,0,0,301.8,0.0,0.0,301.73,0.0823272602272267,0.0067777777765215,310.62,0.044721359631812,0.0020000000073178,310.55,0.0971825316050005,0.0094444444491569,1785.4,515.8791525153923,266131.2999999994,1657.9,374.646930085142,140360.3222222213,32.739999999999995,14.336073381508658,205.52300000000108,36.54,10.663666244672958,113.71377777777748,128.4,3.646916505761096,13.29999999999272,122.3,7.257945837336705,52.6777777777132,301.8,301.8,301.6,301.8,310.6,310.7,310.4,310.7,1395.0,2672.0,1395.0,2672.0,11.8,50.5,11.8,50.5,124.0,133.0,112.0,133.0
3585,L50764,L,301.7176876801217,310.6043174416446,1186.710699949328,68.62813724140885,129.13315976667306,0,0,0,0,0,0,301.8,0.0,0.0,301.74000000000007,0.0843274042637068,0.0071111111098546,310.62,0.044721359631812,0.0020000000073178,310.55,0.0971825316050005,0.0094444444491569,1489.4,219.3793518086865,48127.29999999943,1636.5,396.1302395256713,156919.1666666657,44.16,16.117319876455934,259.7680000000015,38.83,14.638841028806432,214.29566666666656,130.6,3.646916505761096,13.29999999999272,124.6,7.275529763067002,52.933333333273794,301.8,301.8,301.6,301.8,310.6,310.7,310.4,310.7,1192.0,1751.0,1192.0,2672.0,29.3,68.9,11.8,68.9,126.0,135.0,114.0,135.0
3586,L50765,L,302.052763048024,310.770123105683,1925.1488405282971,25.358155266180574,141.6647849999315,0,0,0,0,0,0,301.82,0.0447213597408255,0.0020000000170683,301.76,0.0966091783014204,0.0093333333320756,310.64,0.0547722558176886,0.0030000000073583,310.57000000000005,0.1059349905696286,0.0112222222269873,1548.8,299.3629903645396,89618.19999999943,1674.5,406.8049628234357,165490.2777777769,42.78,17.651827100898124,311.58700000000147,37.42,15.275165029113971,233.33066666666647,132.8,3.492849839313553,12.199999999992713,126.9,7.187179944561085,51.65555555550108,301.8,301.9,301.6,301.9,310.6,310.7,310.4,310.7,1192.0,1947.0,1192.0,2672.0,25.0,68.9,11.8,68.9,128.0,137.0,116.0,137.0
3587,L50766,L,301.96992908228293,310.4711501913529,1606.0294511580823,34.39912103662377,140.95746539678152,0,0,0,0,0,0,301.82000000000005,0.0447213597408255,0.0020000000170683,301.78000000000003,0.0788810637666976,0.0062222222209658,310.62,0.0836660026971304,0.0070000000073162,310.58000000000004,0.091893658373336,0.0084444444492353,1575.6,295.2842698146981,87192.79999999944,1673.9,406.9330957841148,165594.54444444354,41.72,18.001166628860517,324.04200000000145,36.74,15.214700493638082,231.4871111111109,135.0,3.1622776601672244,9.999999999992696,129.2,6.988880056518001,48.84444444439506,301.8,301.9,301.6,301.9,310.5,310.7,310.4,310.7,1192.0,1947.0,1192.0,2672.0,25.0,68.9,11.8,68.9,131.0,139.0,118.0,139.0
3588,H33001,H,301.75495451206433,310.3026279822264,1471.5572419195605,38.07567731256967,135.52365600285697,0,0,0,0,0,0,301.82000000000005,0.0447213597408255,0.0020000000170683,301.8,0.0471404520658032,0.0022222222209682,310.6,0.1000000000363624,0.0100000000072724,310.59000000000003,0.0737864787699018,0.0054444444492611,1592.2,284.73794970112334,81075.69999999944,1676.2,405.6212793015442,164528.62222222134,39.34,17.32405841597174,300.1230000000013,36.7,15.20862328490722,231.30222222222204,137.0,3.1622776601672244,9.999999999992696,131.5,6.670832032059853,44.49999999995579,301.8,301.9,301.7,301.9,310.5,310.7,310.5,310.7,1192.0,1947.0,1192.0,2672.0,25.0,68.9,11.8,68.9,133.0,141.0,121.0,141.0
3589,M18448,M,301.727054021168,310.6206344085953,1504.7042748179263,45.15506484317752,144.44546114377056,0,0,0,0,0,0,301.8,0.0707106782384503,0.0050000000169416,301.8,0.0471404520658032,0.0022222222209682,310.58000000000004,0.0836660026966106,0.0070000000072292,310.6,0.0666666667029943,0.0044444444492881,1543.0,271.3788864300232,73646.49999999945,1664.2,409.0647327203295,167333.9555555546,42.38,16.43249828845272,270.0270000000015,37.56,15.400303027321677,237.1693333333332,139.6,4.219004621944933,17.799999999992707,134.0,6.9761498454826905,48.66666666662817,301.7,301.9,301.7,301.9,310.5,310.7,310.5,310.7,1192.0,1947.0,1192.0,2672.0,25.0,68.9,11.8,68.9,135.0,146.0,124.0,146.0
3590,L50769,L,301.7872176207411,310.522613999833,2459.2815772608524,14.424823962167217,149.85617255464336,0,0,0,0,0,0,301.78000000000003,0.0836660027538994,0.0070000000168155,301.79,0.0567646212087042,0.0032222222209676,310.56,0.0894427191401614,0.0080000000071858,310.59000000000003,0.0737864787699018,0.0054444444492611,1797.6,417.5413751953206,174340.79999999946,1643.5,353.9209736022359,125260.05555555456,31.34,12.144257902399834,147.48300000000083,37.75,15.05502869106827,226.6538888888888,142.4,4.97995983919476,24.799999999992703,136.5,7.457285773730164,55.61111111107829,301.7,301.9,301.7,301.9,310.5,310.7,310.5,310.7,1478.0,2465.0,1192.0,2465.0,13.7,44.5,13.7,68.9,137.0,149.0,126.0,149.0
