UDI,Product_ID,Type,Air_temperature__K_,Process_temperature__K_,Rotational_speed__rpm_,Torque__Nm_,Tool_wear__min_,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature__K__rollmean_5,Air_temperature__K__rollstd_5,Air_temperature__K__rollvar_5,Air_temperature__K__rollmean_10,Air_temperature__K__rollstd_10,Air_temperature__K__rollvar_10,Process_temperature__K__rollmean_5,Process_temperature__K__rollstd_5,Process_temperature__K__rollvar_5,Process_temperature__K__rollmean_10,Process_temperature__K__rollstd_10,Process_temperature__K__rollvar_10,Rotational_speed__rpm__rollmean_5,Rotational_speed__rpm__rollstd_5,Rotational_speed__rpm__rollvar_5,Rotational_speed__rpm__rollmean_10,Rotational_speed__rpm__rollstd_10,Rotational_speed__rpm__rollvar_10,Torque__Nm__rollmean_5,Torque__Nm__rollstd_5,Torque__Nm__rollvar_5,Torque__Nm__rollmean_10,Torque__Nm__rollstd_10,Torque__Nm__rollvar_10,Tool_wear__min__rollmean_5,Tool_wear__min__rollstd_5,Tool_wear__min__rollvar_5,Tool_wear__min__rollmean_10,Tool_wear__min__rollstd_10,Tool_wear__min__rollvar_10,Air_temperature__K__rollmin_5,Air_temperature__K__rollmax_5,Air_temperature__K__rollmin_10,Air_temperature__K__rollmax_10,Process_temperature__K__rollmin_5,Process_temperature__K__rollmax_5,Process_temperature__K__rollmin_10,Process_temperature__K__rollmax_10,Rotational_speed__rpm__rollmin_5,Rotational_speed__rpm__rollmax_5,Rotational_speed__rpm__rollmin_10,Rotational_speed__rpm__rollmax_10,Torque__Nm__rollmin_5,Torque__Nm__rollmax_5,Torque__Nm__rollmin_10,Torque__Nm__rollmax_10,Tool_wear__min__rollmin_5,Tool_wear__min__rollmax_5,Tool_wear__min__rollmin_10,Tool_wear__min__rollmax_10
4640,L51819,L,303.0744308187445,311.2200100559027,1678.612681968774,30.959501547692664,213.7647372351243,0,0,0,0,0,0,303.06000000000006,0.0547722559975466,0.0030000000270607,303.01,0.0737864787346202,0.0054444444440545,311.28000000000003,0.0447213596728912,0.0020000000109921,311.23999999999995,0.051639778017495,0.0026666666736961,1611.6,156.21555620359692,24403.299999999144,1565.9,182.8772812571276,33444.09999999855,34.0,6.630610831590234,43.96500000000173,37.3,10.309973596258942,106.29555555555656,212.2,3.962322551230828,15.699999999992372,206.3,7.180993431750106,51.56666666683816,303.0,303.1,302.9,303.1,311.2,311.3,311.2,311.3,1466.0,1847.0,1330.0,1847.0,24.7,43.0,23.8,53.7,207.0,217.0,196.0,217.0
4641,L51820,L,302.9437636622253,311.792242552425,1452.2514041827294,39.82961239197156,212.4366681136815,0,0,0,0,0,0,303.08000000000004,0.0447213598546129,0.0020000000272457,303.03000000000003,0.0674948557684312,0.0045555555552013,311.28000000000003,0.0447213596728912,0.0020000000109921,311.24,0.051639778017495,0.0026666666736961,1575.8,174.91912416885452,30596.699999999146,1534.3,174.44645787938873,30431.566666665345,34.88,7.1817128876056975,51.57700000000176,38.93,9.163217532916926,83.96455555555616,214.6,3.646916505761052,13.2999999999924,208.6,7.198765326248729,51.822222222400974,303.0,303.1,302.9,303.1,311.2,311.3,311.2,311.3,1435.0,1847.0,1330.0,1847.0,24.7,43.0,24.7,53.7,210.0,219.0,198.0,219.0
4642,H34055,H,303.2248113358022,311.36635714612237,1549.0962209775073,44.66582743035577,212.28356941307706,0,0,0,0,0,0,303.1,0.0,0.0,303.04,0.0699205898756124,0.0048888888885536,311.28000000000003,0.0447213596728912,0.0020000000109921,311.25,0.0527046277365212,0.0027777777848452,1581.4,170.92776251972396,29216.299999999148,1545.4,167.12749624163774,27931.599999998634,34.82000000000001,7.09767567588163,50.37700000000176,38.74,9.051605136966383,81.93155555555622,216.8,3.4928498393135072,12.199999999992391,210.9,7.109461614259588,50.54444444463054,303.1,303.1,302.9,303.1,311.2,311.3,311.2,311.3,1435.0,1847.0,1330.0,1847.0,24.7,42.7,24.7,53.7,212.0,221.0,200.0,221.0
4643,L51822,L,303.57283043780785,311.3443854984898,1232.6005183540544,58.85341477997331,221.55087907014837,1,0,1,0,1,0,303.12,0.0447213598587502,0.0020000000276158,303.07000000000005,0.067494855768977,0.004555555555275,311.3,0.0707106781971866,0.005000000011106,311.27,0.0674948558239694,0.0045555555626984,1459.6,150.05765558610847,22517.29999999915,1536.2,182.15853900745915,33181.73333333201,40.8,8.825247871873165,77.88500000000184,38.83,9.219791513670804,85.0045555555562,219.6,4.219004621944895,17.799999999992387,213.5,7.427426651732156,55.16666666686115,303.1,303.2,303.0,303.2,311.2,311.4,311.2,311.4,1238.0,1657.0,1238.0,1847.0,31.8,54.6,24.7,54.6,215.0,226.0,203.0,226.0
4644,L51823,L,302.7888696478767,311.2716106446483,1333.6911391500028,57.65260773168591,212.06465934907072,1,0,1,0,1,0,303.14,0.0547722560042982,0.0030000000278003,303.09000000000003,0.0737864787356205,0.0054444444442021,311.32,0.0836660027204673,0.0070000000112212,311.29,0.0737864787861832,0.0054444444516638,1429.6,161.0506131624439,25937.299999999148,1530.4,188.4292970851367,35505.59999999871,44.68,9.744588241685836,94.95700000000188,39.2,9.796371210243588,95.96888888888944,222.2,4.658325879540032,21.69999999999241,216.0,7.702813338874041,59.33333333353585,303.1,303.2,303.0,303.2,311.2,311.4,311.2,311.4,1238.0,1657.0,1238.0,1847.0,31.8,54.6,24.7,54.6,217.0,228.0,205.0,228.0
4645,L51824,L,303.01513256556467,311.7559142719156,1473.217545540176,42.47928677482343,218.05144113118354,0,0,0,0,0,0,303.16,0.0547722560059938,0.0030000000279861,303.11,0.073786478735888,0.0054444444442416,311.34,0.0894427191633707,0.0080000000113376,311.31,0.0737864787867023,0.0054444444517404,1401.0,117.33712115097735,13767.99999999914,1506.3,171.12896371514975,29285.12222222104,46.56,7.217548060110294,52.09300000000187,40.28,9.301230504018765,86.51288888888917,224.8,4.658325879540032,21.69999999999241,218.5,7.792446485054151,60.7222222224328,303.1,303.2,303.0,303.2,311.2,311.4,311.2,311.4,1238.0,1514.0,1238.0,1847.0,40.1,54.6,24.7,54.6,219.0,230.0,207.0,230.0
4646,L51825,L,303.5528770934309,311.774500289127,1686.6430290661397,29.50988369830553,231.74236587897056,0,0,0,0,0,0,303.2,0.0707106783191847,0.0050000000283592,303.14,0.0843274042703053,0.0071111111109675,311.38,0.0447213596793823,0.0020000000115726,311.33,0.0674948558256805,0.0045555555629293,1460.4,190.94187597276596,36458.79999999913,1518.1,183.0345747544827,33501.65555555432,43.66,11.873415683787115,140.97800000000188,39.27,10.34376355319692,106.99344444444496,227.4,4.219004621944895,17.799999999992387,221.0,7.702813338875084,59.33333333355193,303.1,303.3,303.0,303.3,311.3,311.4,311.2,311.4,1238.0,1732.0,1238.0,1847.0,25.6,54.6,24.7,54.6,221.0,232.0,210.0,232.0
4647,L51826,L,303.6134291803389,311.47205214141803,1481.0323352031103,45.870824175779056,249.7088886106812,1,1,0,0,0,0,303.23999999999995,0.0547722560127966,0.0030000000287313,303.17,0.0823272602343331,0.0067777777776916,311.4,0.0,0.0,311.34000000000003,0.0699205899310198,0.0048888888963018,1461.0,191.07851789251228,36510.999999999134,1521.2,182.3152337146932,33238.84444444319,44.32000000000001,11.898403254218689,141.57200000000188,39.57,10.50619394029596,110.38011111111156,230.0,3.162277660167174,9.999999999992376,223.4,7.633260552797408,58.26666666689299,303.2,303.3,303.1,303.3,311.4,311.4,311.2,311.4,1238.0,1732.0,1238.0,1847.0,25.6,54.6,24.7,54.6,226.0,234.0,212.0,234.0
4648,L51827,L,303.5344526629283,311.58023088177066,1939.1668657905095,21.010682537254304,22.811467393925913,0,0,0,0,0,0,303.26000000000005,0.0547722560144805,0.0030000000289158,303.19,0.0875595035768178,0.0076666666666187,311.4,0.0,0.0,311.35,0.0707106781713532,0.0050000000074526,1605.0,244.76723636957445,59910.999999999134,1532.3,206.17309340562156,42507.34444444314,37.7,13.80434714138999,190.560000000002,39.25,11.044380169721334,121.97833333333384,184.8,103.33053759658851,10677.199999999992,202.2,71.3423670292309,5089.733333333492,303.2,303.3,303.1,303.3,311.4,311.4,311.2,311.4,1324.0,1958.0,1238.0,1958.0,21.5,54.2,21.5,54.6,0.0,234.0,0.0,234.0
4649,L51828,L,303.07499140910033,311.4296753339882,1615.088335496184,29.13126440814394,10.892157495899776,0,0,0,0,0,0,303.28000000000003,0.0447213598753525,0.0020000000291007,303.21,0.0875595035770432,0.0076666666666582,311.4,0.0,0.0,311.36,0.0699205899315889,0.0048888888963814,1666.2,188.7993644057075,35645.19999999913,1547.9,207.1711316225704,42919.87777777638,33.36,10.281682741652846,105.71300000000195,39.02,11.170576429968971,124.78177777777832,139.6,126.53378995351396,16010.799999999992,180.9,94.9777166848454,9020.766666666756,303.2,303.3,303.1,303.3,311.4,311.4,311.2,311.4,1497.0,1958.0,1238.0,1958.0,21.5,46.0,21.5,54.6,0.0,234.0,0.0,234.0
4650,M19509,M,303.3131209397602,311.1910824670341,1371.7475805894317,57.550137854077185,4.812066958753594,0,0,0,0,0,0,303.3,0.0,0.0,303.23,0.0823272602350454,0.0067777777778089,311.4,0.0,0.0,311.37,0.0674948558268553,0.0045555555630879,1642.4,218.02132923179587,47533.29999999913,1521.7,208.40401467661815,43432.23333333208,36.94,15.490739168935807,239.963000000002,41.75000000000001,12.470342595311662,155.5094444444444,94.4,126.53378995351396,16010.799999999992,159.6,108.85280581286528,11848.933333333356,303.3,303.3,303.1,303.3,311.4,311.4,311.2,311.4,1395.0,1958.0,1238.0,1958.0,21.5,59.1,21.5,59.1,0.0,234.0,0.0,234.0
4651,L51830,L,303.4157127688292,311.19563800933446,1602.0292270828124,29.458543384650362,13.533243519131076,0,0,0,0,0,0,303.3,0.0,0.0,303.25,0.0707106781191628,0.0050000000000718,311.4,0.0,0.0,311.39,0.031622776722051,0.0010000000076126,1627.6,212.86920867048653,45313.29999999914,1544.0,210.02063390692183,44108.666666665296,37.92,14.730308890176136,216.98200000000205,40.790000000000006,12.97094616612237,168.24544444444462,49.4,103.22693446964313,10655.799999999992,138.4,116.38270203657108,13544.933333333289,303.3,303.3,303.1,303.3,311.4,311.4,311.3,311.4,1395.0,1958.0,1238.0,1958.0,21.5,59.1,21.5,59.1,0.0,234.0,0.0,234.0
4652,L51831,L,303.2203515880687,310.993953927653,1424.245314760223,50.90985008658959,4.793938594517287,1,0,1,0,0,0,303.28,0.0447213598753239,0.0020000000290982,303.26000000000005,0.0516397779503349,0.0026666666667598,311.4,0.0,0.0,311.4,0.0,0.0,1598.0,243.63599898208628,59358.49999999914,1529.5,218.6830532477917,47822.27777777648,38.94,15.581655881195749,242.78800000000203,41.63,13.374108485345024,178.86677777777774,4.4,3.646916505761094,13.299999999992709,117.2,118.94517878230896,14147.955555555442,303.2,303.3,303.2,303.3,311.4,311.4,311.4,311.4,1349.0,1958.0,1238.0,1958.0,21.5,59.1,21.5,59.1,0.0,9.0,0.0,234.0
4653,L51832,L,303.1034467259916,310.62587563300656,1406.475123186692,51.40674247055185,12.7602317528718,0,0,0,0,0,0,303.24,0.0894427192605236,0.0080000000287168,303.25,0.0707106781191628,0.0050000000000718,311.36,0.0894427191640312,0.0080000000114557,311.38,0.0632455532632194,0.0040000000075707,1496.8,139.59118883367654,19485.699999999146,1550.9,196.3146284242005,38539.43333333192,45.22,12.89077189310252,166.17200000000196,41.46,13.200606046693462,174.25599999999997,6.6,3.6469165057610895,13.299999999992677,95.7,116.49992846921904,13572.23333333315,303.1,303.3,303.1,303.3,311.2,311.4,311.2,311.4,1349.0,1658.0,1324.0,1958.0,30.5,59.1,21.5,59.1,2.0,11.0,0.0,234.0
4654,M19513,M,302.9741771766373,310.76158279256555,1595.66602135671,36.03413451908288,-0.1103892306269465,0,0,0,0,0,0,303.2,0.1000000001416724,0.0100000000283344,303.24,0.0843274042714598,0.0071111111111622,311.3,0.1414213562765649,0.0200000000111031,311.35,0.1080123450079282,0.0116666666741117,1489.6,131.70914926457897,17347.299999999144,1577.9,179.4865825997358,32215.433333331785,45.82,12.202130961434644,148.89200000000196,39.59,12.501328818258589,156.28322222222263,8.8,3.4928498393135428,12.199999999992642,74.2,108.96666156826628,11873.733333333084,303.1,303.3,303.1,303.3,311.1,311.4,311.1,311.4,1349.0,1658.0,1349.0,1958.0,30.5,59.1,21.5,59.1,4.0,13.0,0.0,234.0
4655,M19514,M,303.09347776595115,311.1738845431359,1539.780834558651,50.40150259597298,32.12359151917791,0,0,0,0,0,0,303.16,0.0894427192562493,0.0080000000279522,303.23,0.0948683298052119,0.0090000000000304,311.22,0.178885438229735,0.0320000000106443,311.30999999999995,0.1523883926993855,0.0232222222295021,1512.6,120.6349866332282,14552.799999999146,1577.5,179.64919519255238,32273.833333331782,43.52,9.948969795913644,98.982000000002,40.23,12.754175786776669,162.66900000000024,11.2,3.492849839313538,12.199999999992606,52.8,95.1008821083036,9044.17777777746,303.1,303.3,303.1,303.3,311.0,311.4,311.0,311.4,1349.0,1658.0,1349.0,1958.0,30.5,52.9,21.5,59.1,7.0,16.0,0.0,234.0
4656,L51835,L,302.77154907820983,310.5726420250649,1825.3049711941344,22.688549316381035,32.94202632098299,0,0,0,0,0,0,303.12,0.0447213598582759,0.0020000000275734,303.21000000000004,0.0994428926011201,0.0098888888888779,311.16,0.1516575089149886,0.0230000000102998,311.28000000000003,0.1619327707086363,0.0262222222293758,1551.8,191.01099444796145,36485.199999999146,1589.7,194.80990734559265,37950.89999999838,41.940000000000005,12.762954203475072,162.893000000002,39.93,13.1651940104707,173.32233333333363,13.6,3.974921382869424,15.799999999992572,31.5,71.40689353587689,5098.944444444056,303.1,303.2,303.1,303.3,311.0,311.4,311.0,311.4,1349.0,1854.0,1349.0,1958.0,22.6,52.9,21.5,59.1,9.0,19.0,0.0,234.0
4657,L51836,L,303.0882324091625,310.6527653443805,1642.0179611731185,28.3134205276475,-7.2407233853416955,0,0,0,0,0,0,303.1,0.0,0.0,303.19,0.0994428926009096,0.009888888888836,311.12,0.0836660027136027,0.0070000000100725,311.26,0.1577621275717298,0.0248888888959587,1607.2,154.08828638153892,23743.19999999915,1602.6,192.2435954719905,36957.59999999831,38.18,12.144010869560436,147.47700000000202,38.56,13.176173782838331,173.61155555555618,16.0,4.123105625616756,16.99999999999254,10.2,7.130529043765792,50.8444444439875,303.1,303.1,303.1,303.3,311.0,311.2,311.0,311.4,1452.0,1854.0,1349.0,1958.0,22.6,52.9,21.5,59.1,11.0,21.0,0.0,21.0
4658,L51837,L,303.783892287469,311.1478409490089,1654.3794761692989,37.185285827855836,34.42122621318809,0,0,0,0,0,0,303.1,0.0,0.0,303.17,0.0948683298045584,0.0089999999999064,311.12,0.0836660027136027,0.0070000000100725,311.23999999999995,0.1505545305650215,0.0226666666736539,1642.4,127.59623818905928,16280.799999999148,1569.6,147.5971996120923,21784.93333333182,34.64,8.936610095556485,79.86300000000209,39.93,11.850836819960591,140.44233333333366,18.4,3.974921382869415,15.7999999999925,12.5,7.184087354052814,51.61111111066156,303.1,303.1,303.1,303.3,311.0,311.2,311.0,311.4,1510.0,1854.0,1349.0,1854.0,22.6,47.6,22.6,59.1,13.0,23.0,2.0,23.0
4659,L51838,L,303.16002415356866,311.53047497491553,1725.8157962954663,33.153205298629665,23.97302979126903,0,0,0,0,0,0,303.1,0.0,0.0,303.15,0.0849836585590884,0.0072222222220877,311.14,0.0894427191569494,0.0080000000101889,311.22,0.1398411797807079,0.0195555555624602,1659.4,125.17507739162436,15668.799999999146,1574.5,150.60784249905674,22682.722222220684,34.5,8.925245094673988,79.6600000000021,40.16,11.71212097691012,137.17377777777804,20.8,3.4928498393135183,12.19999999999247,14.8,7.130529043766829,50.84444444400229,303.1,303.1,303.1,303.3,311.0,311.2,311.0,311.4,1510.0,1854.0,1349.0,1854.0,22.6,47.6,22.6,59.1,16.0,25.0,4.0,25.0
4660,M19519,M,303.0341619936436,310.9916542942598,1477.352439752033,45.95209988902709,44.350842498212046,0,0,0,0,0,0,303.1,0.0,0.0,303.13,0.0674948557697491,0.0045555555553792,311.18,0.0447213596665398,0.002000000010424,311.2,0.1247219129198097,0.0155555555623766,1655.2,131.62712486413713,17325.699999999146,1583.9,140.77203794314082,19816.76666666508,33.88,7.827962697918411,61.27700000000209,38.7,9.850888284819831,97.0400000000006,23.0,3.162277660167184,9.999999999992438,17.1,6.967384333019795,48.54444444400969,303.1,303.1,303.1,303.3,311.1,311.2,311.0,311.4,1489.0,1854.0,1349.0,1854.0,22.6,44.5,22.6,52.9,19.0,27.0,7.0,27.0
4661,L51840,L,302.62499426612504,311.1753797878267,1431.4819273018031,44.332798508847716,36.571895072442985,0,0,0,0,0,0,303.12,0.0447213598582473,0.0020000000275708,303.12,0.0421637021332405,0.0017777777775806,311.2,0.0,0.0,311.18,0.1032795559314874,0.0106666666734052,1572.2,102.56558877127918,10519.69999999915,1562.0,144.93676782192017,21006.6666666652,38.14,5.6465033427779,31.883000000002006,40.04,9.517259175950947,90.57822222222252,25.2,3.492849839313509,12.199999999992404,19.4,7.058485830671821,49.82222222179488,303.1,303.2,303.1,303.2,311.2,311.2,311.0,311.4,1439.0,1679.0,1349.0,1854.0,32.3,44.5,22.6,52.9,21.0,30.0,9.0,30.0
4662,L51841,L,303.9909529852377,311.5812468637907,1332.0128057710433,47.30283080648567,46.8340995519566,1,0,1,0,0,0,303.16,0.0894427192561798,0.0080000000279397,303.13,0.0674948557697491,0.0045555555553792,311.22,0.0447213596692377,0.0020000000106653,311.17,0.082327260275537,0.006777777784476,1517.0,135.39017689625473,18330.49999999915,1562.1,144.7737315031006,20959.43333333187,41.3,5.972855263607344,35.67500000000195,39.74,9.170871762754576,84.10488888888923,27.4,3.646916505761048,13.299999999992371,21.7,7.040359839258696,49.56666666624673,303.1,303.3,303.1,303.3,311.2,311.3,311.0,311.3,1350.0,1679.0,1350.0,1854.0,34.8,48.1,22.6,52.9,23.0,32.0,11.0,32.0
4663,H34076,H,303.2723750077785,311.3260142558809,1570.5215333102026,29.668356176820367,42.480114192757796,0,0,0,0,0,0,303.2,0.1000000001415388,0.0100000000283077,303.15,0.0849836585590884,0.0072222222220877,311.22,0.0447213596692377,0.0020000000106653,311.17,0.082327260275537,0.006777777784476,1512.8,131.35143699251694,17253.19999999915,1577.6,139.89138643961766,19569.599999998445,40.6,6.985699678629333,48.80000000000196,37.62,8.188447146233989,67.05066666666754,29.6,3.646916505761044,13.29999999999234,24.0,6.912147117746067,47.77777777736526,303.1,303.3,303.1,303.3,311.2,311.3,311.0,311.3,1350.0,1679.0,1350.0,1854.0,31.7,48.1,22.6,48.1,25.0,34.0,13.0,34.0
4664,L51843,L,304.03898517748144,311.4180159998534,1416.7258964878238,51.75166512005594,30.366638766890738,0,0,0,0,0,0,303.24,0.0894427192602944,0.0080000000286758,303.17,0.0948683298045584,0.0089999999999064,311.23999999999995,0.0547722558489905,0.0030000000107872,311.19,0.0875595036158192,0.0076666666734486,1454.8,99.87091668748788,9974.199999999146,1557.1,151.73987244257015,23024.988888887456,44.42,8.146901251396258,66.37200000000192,39.46,9.604073209957464,92.23822222222265,32.4,4.50555213042667,20.299999999992306,26.6,7.198765326208243,51.82222222181807,303.1,303.3,303.1,303.3,311.2,311.3,311.0,311.3,1350.0,1607.0,1350.0,1854.0,31.7,53.9,22.6,53.9,27.0,39.0,16.0,39.0
4665,M19524,M,303.0092350428464,311.32068404111504,1551.1616890726114,44.27551428389109,23.941770221469113,0,0,0,0,0,0,303.28000000000003,0.0447213598747552,0.0020000000290473,303.19000000000005,0.0994428926009096,0.009888888888836,311.26000000000005,0.0547722558501087,0.0030000000109097,311.22,0.0632455532579821,0.0040000000069082,1470.2,111.69914950436797,12476.699999999144,1562.7,150.83917115774034,22752.455555554086,44.74,8.182175749762525,66.94800000000193,39.31,9.47364179652626,89.74988888888933,35.2,4.658325879540016,21.69999999999227,29.1,7.445356494684269,55.43333333293723,303.2,303.3,303.1,303.3,311.2,311.3,311.1,311.3,1350.0,1607.0,1350.0,1854.0,31.7,53.9,22.6,53.9,30.0,41.0,19.0,41.0
4666,M19525,M,303.0578752385345,311.0971270935295,1316.7928056120888,53.92202417686706,29.788822753309027,1,0,1,0,0,0,303.32,0.0447213598788924,0.0020000000294174,303.22,0.1135292424395477,0.0128888888888975,311.3,0.0707106781975368,0.0050000000111556,311.25,0.07071067816841,0.0050000000070364,1443.8,134.24120082895243,18020.699999999146,1508.0,131.39338728498123,17264.222222221066,46.760000000000005,9.1163589222892,83.10800000000191,42.45,8.470373204423868,71.74722222222188,38.0,4.949747468305051,24.499999999992266,31.6,7.862710869784935,61.82222222183417,303.3,303.4,303.1,303.4,311.2,311.4,311.2,311.4,1307.0,1607.0,1307.0,1679.0,31.7,54.0,31.7,54.0,32.0,44.0,21.0,44.0
4667,M19526,M,303.3408328225038,311.25606988945447,1559.7780469007782,36.12221337854173,30.745426180414565,0,0,0,0,0,0,303.32000000000005,0.0447213598788924,0.0020000000294174,303.24,0.1074967699775549,0.0115555555556073,311.34,0.1140175425599222,0.0130000000114036,311.28000000000003,0.1032795559335458,0.0106666666738304,1487.6,131.68826827018094,17341.799999999144,1502.3,126.86392535135602,16094.45555555443,44.46,10.092224729959293,101.85300000000191,42.88,7.993580757916497,63.89733333333288,41.0,4.949747468305051,24.499999999992266,34.2,8.256983576185561,68.1777777773981,303.3,303.4,303.1,303.4,311.2,311.5,311.2,311.5,1307.0,1607.0,1307.0,1679.0,31.7,54.0,31.7,54.0,34.0,47.0,23.0,47.0
4668,H34081,H,302.1167226224645,311.3132620319347,1607.862773977606,30.39331076324241,47.67456258877678,0,0,0,0,0,0,303.32000000000005,0.0447213598788924,0.0020000000294174,303.26000000000005,0.0966091783084196,0.009333333333428,311.38,0.0836660027230215,0.0070000000116486,311.3,0.1054092553733207,0.0111111111183579,1496.4,142.67375371805122,20355.799999999137,1504.6,129.57554638982268,16789.822222221086,44.24,10.445716825570273,109.1130000000019,42.42,8.594416792313465,73.86399999999968,44.2,4.4384682042335575,19.699999999992254,36.9,8.595218308885867,73.87777777740682,303.3,303.4,303.1,303.4,311.3,311.5,311.2,311.5,1307.0,1651.0,1307.0,1679.0,30.6,54.0,30.6,54.0,39.0,50.0,25.0,50.0
4669,H34082,H,303.8051491373086,310.6114029420896,1707.4965432099752,30.3693394458362,45.32146044819096,0,0,0,0,0,0,303.32,0.0447213598788924,0.0020000000294174,303.28000000000003,0.0788810637755276,0.0062222222223588,311.4,0.0707106782018969,0.0050000000117722,311.32,0.1032795559343478,0.010666666673996,1557.0,149.82156053118368,22446.49999999913,1505.9,131.5695422369604,17310.5444444433,39.04,10.896467317438342,118.73300000000194,41.73,9.503104755815324,90.30899999999986,47.4,5.412947441089028,29.29999999999226,39.9,9.19480529669243,84.54444444408315,303.3,303.4,303.1,303.4,311.3,311.5,311.2,311.5,1307.0,1692.0,1307.0,1692.0,27.9,54.0,27.9,54.0,41.0,55.0,27.0,55.0
4670,M19529,M,303.44906297594514,311.32184579484823,1337.9416622620706,49.20194743743535,50.559372786393105,1,0,1,0,0,0,303.32,0.0447213598788924,0.0020000000294174,303.3,0.0471404520810101,0.002222222222402,311.43999999999994,0.0547722558602573,0.0030000000120214,311.35,0.1080123450079662,0.0116666666741199,1518.4,170.375467717624,29027.799999999137,1494.3,138.173039660014,19091.788888887808,39.28,11.102116915255484,123.25700000000192,42.01,9.634134914747424,92.81655555555534,51.2,6.379655163094026,40.69999999999226,43.2,9.942054337212896,98.84444444409375,303.3,303.4,303.2,303.4,311.4,311.5,311.2,311.5,1307.0,1692.0,1307.0,1692.0,27.9,54.0,27.9,54.0,44.0,60.0,30.0,60.0
4671,L51850,L,303.2871048751655,311.09572399056816,1566.1470363351532,37.68808058146233,68.14673744999864,0,0,0,0,0,0,303.28,0.0447213598747965,0.002000000029051,303.3,0.0471404520810101,0.002222222222402,311.44,0.0547722558602573,0.0030000000120214,311.37,0.0948683298447618,0.0090000000075345,1579.0,123.9455525624019,15362.49999999913,1511.4,141.11870495752052,19914.488888887725,35.58,7.452985978787424,55.54700000000194,41.17,9.815526249547476,96.34455555555556,55.0,6.670832032062586,44.499999999992255,46.5,10.533016872867163,110.94444444410438,303.2,303.3,303.2,303.4,311.4,311.5,311.2,311.5,1373.0,1692.0,1307.0,1692.0,27.9,47.3,27.9,54.0,47.0,63.0,32.0,63.0
4672,L51851,L,303.4379499121872,311.8545198222761,1517.510409301667,42.845320516552356,65.86829890017927,0,0,0,0,0,0,303.28000000000003,0.0447213598747965,0.002000000029051,303.3,0.0471404520810101,0.002222222222402,311.42,0.044721359683008,0.0020000000118969,311.38,0.0918936583884847,0.0084444444520195,1567.4,127.7704973771298,16325.299999999132,1527.5,129.3524470412304,16732.055555554314,36.940000000000005,8.26214257925884,68.26300000000194,40.7,9.55591730581401,91.31555555555568,58.6,6.107372593840354,37.29999999999225,49.8,10.654159333836796,113.51111111078168,303.2,303.3,303.2,303.4,311.4,311.5,311.2,311.5,1373.0,1692.0,1307.0,1692.0,27.9,47.3,27.9,54.0,50.0,65.0,34.0,65.0
4673,L51852,L,303.13142529704425,311.3768048914876,1446.6831380938281,53.483430410946625,64.41948066213439,0,0,0,0,0,0,303.28000000000003,0.0447213598747965,0.002000000029051,303.3,0.0471404520810101,0.002222222222402,311.43999999999994,0.0547722558602573,0.0030000000120214,311.41,0.0737864787894087,0.0054444444521398,1519.6,133.26402365229384,17759.29999999913,1508.0,130.72702687491372,17089.555555554412,41.94,10.677687015454328,114.01300000000197,43.09,10.031777287976196,100.63655555555503,62.0,4.690415759822603,21.999999999992248,53.1,10.322036836018638,106.54444444412565,303.2,303.3,303.2,303.4,311.4,311.5,311.3,311.5,1373.0,1692.0,1307.0,1692.0,27.9,55.6,27.9,55.6,55.0,67.0,39.0,67.0
4674,L51853,L,303.3842243803017,311.593856752596,1474.2697382969613,37.44531856834338,63.061093286017496,0,0,0,0,0,0,303.3,0.0707106783253651,0.0050000000292332,303.31,0.0567646212215226,0.0032222222224229,311.46,0.0547722558613988,0.0030000000121465,311.43,0.067494855828657,0.0045555555633311,1481.4,92.68926582943207,8591.299999999124,1519.2,124.02490789263491,15382.177777776578,43.6,8.338165265812494,69.52500000000194,41.32000000000001,9.4576012932573,89.44622222222218,64.8,3.492849839313487,12.19999999999225,56.1,10.126423082418356,102.54444444413532,303.2,303.4,303.2,303.4,311.4,311.5,311.3,311.5,1373.0,1610.0,1307.0,1692.0,35.5,55.6,27.9,55.6,60.0,69.0,41.0,69.0
4675,L51854,L,303.2895543254244,311.7854897523112,1462.6967582778852,45.10868778085719,56.62158245496942,0,0,0,0,0,0,303.32,0.0836660028292055,0.0070000000294166,303.32000000000005,0.0632455532051203,0.0040000000002217,311.46,0.0547722558613988,0.0030000000121465,311.45,0.0527046277440114,0.0027777777856348,1489.6,81.88589622150519,6705.299999999119,1504.0,126.93217786588494,16111.77777777665,43.1,8.133265027035694,66.15000000000194,41.19,9.393313224487583,88.23433333333332,67.0,3.1622776601671547,9.999999999992257,59.1,9.58528965537705,91.8777777774783,303.2,303.4,303.2,303.4,311.4,311.5,311.4,311.5,1412.0,1610.0,1307.0,1692.0,35.5,55.6,27.9,55.6,63.0,71.0,44.0,71.0
