Timestamp,Ambient_Temperature,Load_Density,Humidity,Shift,Day_Type
2025-07-02 11:00:00,30.11,32.49,74.73,Morning,Weekday
2025-07-02 12:00:00,21.24,95.5,51.55,Morning,Weekday
2025-07-02 13:00:00,21.42,71.03,82.91,Morning,Weekday
2025-07-02 14:00:00,31.48,50.87,63.32,Evening,Weekday
2025-07-02 15:00:00,31.32,40.44,66.53,Evening,Weekday
2025-07-02 16:00:00,37.56,88.07,77.7,Evening,Weekday
2025-07-02 17:00:00,31.16,88.56,78.97,Evening,Weekday
2025-07-02 18:00:00,39.2,87.02,72.13,Evening,Weekday
2025-07-02 19:00:00,20.97,75.16,86.92,Evening,Weekday
2025-07-02 20:00:00,21.96,55.62,89.11,Evening,Weekday
2025-07-02 21:00:00,20.88,51.28,87.34,Evening,Weekday
2025-07-02 22:00:00,23.71,30.6,81.21,Night,Weekday
2025-07-02 23:00:00,30.83,88.35,75.28,Night,Weekday
2025-07-03 00:00:00,32.91,36.12,73.17,Night,Weekday
2025-07-03 01:00:00,20.91,74.15,45.19,Night,Weekday
2025-07-03 02:00:00,38.92,65.29,53.57,Night,Weekday
2025-07-03 03:00:00,36.84,66.87,40.28,Night,Weekday
2025-07-03 04:00:00,25.93,94.87,46.87,Night,Weekday
2025-07-03 05:00:00,21.54,32.21,61.96,Night,Weekday
2025-07-03 06:00:00,23.4,84.14,47.33,Morning,Weekday
2025-07-03 07:00:00,22.54,33.64,85.08,Morning,Weekday
2025-07-03 08:00:00,22.47,32.67,80.28,Morning,Weekday
2025-07-03 09:00:00,30.37,60.09,43.58,Morning,Weekday
2025-07-03 10:00:00,24.92,34.42,52.45,Morning,Weekday
2025-07-03 11:00:00,27.16,85.24,80.95,Morning,Weekday
2025-07-03 12:00:00,39.79,67.07,80.15,Morning,Weekday
2025-07-03 13:00:00,33.69,32.03,87.27,Morning,Weekday
2025-07-03 14:00:00,38.98,32.84,89.88,Evening,Weekday
2025-07-03 15:00:00,22.85,72.89,88.81,Evening,Weekday
2025-07-03 16:00:00,27.64,86.43,60.51,Evening,Weekday
2025-07-03 17:00:00,31.09,60.65,52.52,Evening,Weekday
2025-07-03 18:00:00,21.54,68.82,77.92,Evening,Weekday
2025-07-03 19:00:00,20.08,85.99,54.96,Evening,Weekday
2025-07-03 20:00:00,33.41,72.74,80.32,Evening,Weekday
2025-07-03 21:00:00,32.84,45.73,66.7,Evening,Weekday
2025-07-03 22:00:00,28.22,72.91,79.7,Night,Weekday
2025-07-03 23:00:00,29.79,73.98,53.79,Night,Weekday
2025-07-04 00:00:00,28.31,81.39,65.4,Night,Weekday
2025-07-04 01:00:00,20.48,73.46,68.2,Night,Weekday
2025-07-04 02:00:00,26.71,97.85,87.16,Night,Weekday
2025-07-04 03:00:00,23.54,43.81,53.33,Night,Weekday
2025-07-04 04:00:00,21.97,96.58,86.83,Night,Weekday
2025-07-04 05:00:00,39.13,67.68,80.24,Night,Weekday
2025-07-04 06:00:00,31.99,77.04,76.54,Morning,Weekday
2025-07-04 07:00:00,34.57,36.96,79.34,Morning,Weekday
2025-07-04 08:00:00,26.31,56.64,70.27,Morning,Weekday
2025-07-04 09:00:00,27.86,83.86,52.2,Morning,Weekday
2025-07-04 10:00:00,24.74,79.48,49.47,Morning,Weekday
2025-07-04 11:00:00,21.94,32.81,83.32,Morning,Weekday
2025-07-04 12:00:00,23.58,68.26,76.26,Morning,Weekday
2025-07-04 13:00:00,35.95,36.18,50.66,Morning,Weekday
2025-07-04 14:00:00,33.55,99.71,70.75,Evening,Weekday
2025-07-04 15:00:00,30.94,92.81,62.38,Evening,Weekday
2025-07-04 16:00:00,29.5,31.48,47.93,Evening,Weekday
2025-07-04 17:00:00,38.45,90.11,66.59,Evening,Weekday
2025-07-04 18:00:00,21.45,94.36,54.08,Evening,Weekday
2025-07-04 19:00:00,25.61,54.75,44.81,Evening,Weekday
2025-07-04 20:00:00,27.0,80.37,63.35,Evening,Weekday
2025-07-04 21:00:00,35.65,60.95,69.51,Evening,Weekday
2025-07-04 22:00:00,39.85,75.87,42.35,Night,Weekday
2025-07-04 23:00:00,24.81,53.82,60.1,Night,Weekday
2025-07-05 00:00:00,37.49,52.58,52.88,Night,Weekend
2025-07-05 01:00:00,36.61,59.71,41.53,Night,Weekend
2025-07-05 02:00:00,24.49,40.19,46.28,Night,Weekend
2025-07-05 03:00:00,27.99,88.18,46.95,Night,Weekend
2025-07-05 04:00:00,28.19,54.41,49.14,Night,Weekend
2025-07-05 05:00:00,39.56,58.01,80.17,Night,Weekend
2025-07-05 06:00:00,23.62,92.58,61.97,Morning,Weekend
2025-07-05 07:00:00,35.98,64.76,47.35,Morning,Weekend
2025-07-05 08:00:00,26.68,68.1,45.01,Morning,Weekend
2025-07-05 09:00:00,34.62,96.95,54.9,Morning,Weekend
2025-07-05 10:00:00,28.4,92.07,79.9,Morning,Weekend
2025-07-05 11:00:00,31.57,41.86,58.22,Morning,Weekend
2025-07-05 12:00:00,36.65,63.13,47.99,Morning,Weekend
2025-07-05 13:00:00,36.08,97.99,60.21,Morning,Weekend
2025-07-05 14:00:00,37.33,56.07,67.77,Evening,Weekend
2025-07-05 15:00:00,21.19,56.01,41.48,Evening,Weekend
2025-07-05 16:00:00,33.84,43.65,71.38,Evening,Weekend
2025-07-05 17:00:00,22.8,38.0,59.76,Evening,Weekend
2025-07-05 18:00:00,28.32,81.82,40.49,Evening,Weekend
2025-07-05 19:00:00,30.97,83.9,73.69,Evening,Weekend
2025-07-05 20:00:00,28.05,97.83,75.62,Evening,Weekend
2025-07-05 21:00:00,30.39,84.14,71.44,Evening,Weekend
2025-07-05 22:00:00,39.93,47.03,57.1,Night,Weekend
2025-07-05 23:00:00,22.7,32.81,66.48,Night,Weekend
2025-07-06 00:00:00,33.51,98.98,59.36,Night,Weekend
2025-07-06 01:00:00,27.92,53.83,75.03,Night,Weekend
2025-07-06 02:00:00,22.66,51.84,69.18,Night,Weekend
2025-07-06 03:00:00,23.17,93.42,44.09,Night,Weekend
2025-07-06 04:00:00,38.99,70.96,72.15,Night,Weekend
2025-07-06 05:00:00,37.59,45.04,74.36,Night,Weekend
2025-07-06 06:00:00,38.14,92.24,58.54,Morning,Weekend
2025-07-06 07:00:00,39.83,99.54,83.79,Morning,Weekend
2025-07-06 08:00:00,24.17,36.07,82.15,Morning,Weekend
2025-07-06 09:00:00,27.11,90.36,48.76,Morning,Weekend
2025-07-06 10:00:00,33.38,57.34,85.21,Morning,Weekend
2025-07-06 11:00:00,29.68,66.69,62.04,Morning,Weekend
2025-07-06 12:00:00,28.37,94.04,76.19,Morning,Weekend
2025-07-06 13:00:00,27.16,98.14,80.7,Morning,Weekend
2025-07-06 14:00:00,31.88,48.35,65.26,Evening,Weekend
2025-07-06 15:00:00,31.51,44.9,59.96,Evening,Weekend
2025-07-06 16:00:00,23.23,35.64,85.77,Evening,Weekend
2025-07-06 17:00:00,29.43,69.33,51.54,Evening,Weekend
2025-07-06 18:00:00,31.07,30.95,52.85,Evening,Weekend
2025-07-06 19:00:00,31.41,58.83,58.08,Evening,Weekend
2025-07-06 20:00:00,24.2,35.14,82.97,Evening,Weekend
2025-07-06 21:00:00,34.85,58.37,86.94,Evening,Weekend
2025-07-06 22:00:00,20.5,32.8,51.0,Night,Weekend
2025-07-06 23:00:00,27.1,88.47,83.19,Night,Weekend
2025-07-07 00:00:00,35.6,44.68,52.91,Night,Weekday
2025-07-07 01:00:00,31.28,52.98,88.53,Night,Weekday
2025-07-07 02:00:00,25.22,90.9,69.87,Night,Weekday
2025-07-07 03:00:00,33.9,82.24,40.35,Night,Weekday
2025-07-07 04:00:00,31.35,45.33,41.71,Night,Weekday
2025-07-07 05:00:00,35.92,35.03,47.37,Night,Weekday
2025-07-07 06:00:00,34.7,80.1,49.38,Morning,Weekday
2025-07-07 07:00:00,32.2,57.35,78.38,Morning,Weekday
2025-07-07 08:00:00,29.76,83.63,51.14,Morning,Weekday
2025-07-07 09:00:00,22.66,61.17,88.46,Morning,Weekday
2025-07-07 10:00:00,25.23,54.22,71.81,Morning,Weekday
2025-07-07 11:00:00,28.38,61.58,74.63,Morning,Weekday
2025-07-07 12:00:00,31.99,82.4,50.89,Morning,Weekday
2025-07-07 13:00:00,30.27,93.16,84.64,Morning,Weekday
2025-07-07 14:00:00,25.76,33.48,73.39,Evening,Weekday
2025-07-07 15:00:00,20.13,66.69,83.22,Evening,Weekday
2025-07-07 16:00:00,29.92,32.3,87.82,Evening,Weekday
2025-07-07 17:00:00,25.71,62.79,46.28,Evening,Weekday
2025-07-07 18:00:00,34.69,91.97,44.83,Evening,Weekday
2025-07-07 19:00:00,20.48,55.31,80.17,Evening,Weekday
2025-07-07 20:00:00,31.7,95.27,83.31,Evening,Weekday
2025-07-07 21:00:00,38.83,74.14,69.19,Evening,Weekday
2025-07-07 22:00:00,23.49,95.39,58.3,Night,Weekday
2025-07-07 23:00:00,29.43,83.0,72.63,Night,Weekday
2025-07-08 00:00:00,21.83,37.24,55.28,Night,Weekday
2025-07-08 01:00:00,32.51,46.18,51.92,Night,Weekday
2025-07-08 02:00:00,31.01,57.59,64.41,Night,Weekday
2025-07-08 03:00:00,28.15,41.91,50.81,Night,Weekday
2025-07-08 04:00:00,30.43,64.64,64.19,Night,Weekday
2025-07-08 05:00:00,37.93,63.0,87.83,Night,Weekday
2025-07-08 06:00:00,23.93,96.94,81.99,Morning,Weekday
2025-07-08 07:00:00,20.45,60.36,87.08,Morning,Weekday
2025-07-08 08:00:00,37.23,84.99,80.32,Morning,Weekday
2025-07-08 09:00:00,31.54,95.93,57.74,Morning,Weekday
2025-07-08 10:00:00,37.81,91.39,80.6,Morning,Weekday
2025-07-08 11:00:00,31.94,44.61,86.15,Morning,Weekday
2025-07-08 12:00:00,36.2,64.72,87.35,Morning,Weekday
2025-07-08 13:00:00,28.59,54.34,74.16,Morning,Weekday
2025-07-08 14:00:00,35.0,57.99,50.57,Evening,Weekday
2025-07-08 15:00:00,38.26,55.26,41.99,Evening,Weekday
2025-07-08 16:00:00,31.44,87.85,47.36,Evening,Weekday
2025-07-08 17:00:00,23.62,61.65,88.28,Evening,Weekday
2025-07-08 18:00:00,25.38,66.66,63.1,Evening,Weekday
2025-07-08 19:00:00,23.97,98.77,82.75,Evening,Weekday
2025-07-08 20:00:00,24.94,34.2,63.25,Evening,Weekday
2025-07-08 21:00:00,26.13,64.16,73.04,Evening,Weekday
2025-07-08 22:00:00,31.1,84.18,41.21,Night,Weekday
2025-07-08 23:00:00,31.76,40.58,52.49,Night,Weekday
2025-07-09 00:00:00,28.53,72.81,61.81,Night,Weekday
2025-07-09 01:00:00,32.31,46.76,71.53,Night,Weekday
2025-07-09 02:00:00,21.63,90.72,48.58,Night,Weekday
2025-07-09 03:00:00,21.76,52.9,78.23,Night,Weekday
2025-07-09 04:00:00,23.44,53.03,58.22,Night,Weekday
2025-07-09 05:00:00,30.36,71.87,80.87,Night,Weekday
2025-07-09 06:00:00,24.28,42.85,44.9,Morning,Weekday
2025-07-09 07:00:00,25.67,49.94,73.99,Morning,Weekday
2025-07-09 08:00:00,28.01,59.16,54.67,Morning,Weekday
2025-07-09 09:00:00,36.24,54.75,79.77,Morning,Weekday
2025-07-09 10:00:00,20.28,66.74,60.11,Morning,Weekday
2025-07-09 11:00:00,32.99,71.97,73.27,Morning,Weekday
2025-07-09 12:00:00,33.38,69.67,86.72,Morning,Weekday
2025-07-09 13:00:00,35.97,75.79,41.03,Morning,Weekday
2025-07-09 14:00:00,38.66,51.54,40.56,Evening,Weekday
2025-07-09 15:00:00,20.4,38.85,78.51,Evening,Weekday
2025-07-09 16:00:00,23.08,83.26,72.32,Evening,Weekday
2025-07-09 17:00:00,37.72,89.55,54.65,Evening,Weekday
2025-07-09 18:00:00,29.17,47.99,64.72,Evening,Weekday
2025-07-09 19:00:00,31.29,58.5,42.1,Evening,Weekday
2025-07-09 20:00:00,33.26,64.9,49.62,Evening,Weekday
2025-07-09 21:00:00,33.58,67.33,61.22,Evening,Weekday
2025-07-09 22:00:00,38.63,76.16,81.7,Night,Weekday
2025-07-09 23:00:00,39.94,32.91,63.98,Night,Weekday
2025-07-10 00:00:00,34.4,80.5,69.32,Night,Weekday
2025-07-10 01:00:00,25.74,34.34,83.69,Night,Weekday
2025-07-10 02:00:00,37.6,62.78,55.44,Night,Weekday
2025-07-10 03:00:00,20.98,87.94,75.03,Night,Weekday
2025-07-10 04:00:00,24.62,61.59,83.08,Night,Weekday
2025-07-10 05:00:00,37.95,40.44,50.13,Night,Weekday
2025-07-10 06:00:00,25.12,98.95,57.82,Morning,Weekday
2025-07-10 07:00:00,24.41,92.25,88.99,Morning,Weekday
2025-07-10 08:00:00,22.76,83.99,89.16,Morning,Weekday
2025-07-10 09:00:00,37.18,58.81,51.16,Morning,Weekday
2025-07-10 10:00:00,30.0,42.87,43.32,Morning,Weekday
2025-07-10 11:00:00,33.5,95.9,53.55,Morning,Weekday
2025-07-10 12:00:00,24.78,67.26,59.89,Morning,Weekday
2025-07-10 13:00:00,35.16,89.66,62.05,Morning,Weekday
2025-07-10 14:00:00,35.2,53.95,70.94,Evening,Weekday
2025-07-10 15:00:00,26.25,53.47,84.98,Evening,Weekday
2025-07-10 16:00:00,28.21,98.99,56.52,Evening,Weekday
2025-07-10 17:00:00,24.19,66.53,82.5,Evening,Weekday
2025-07-10 18:00:00,39.53,39.85,44.67,Evening,Weekday
2025-07-10 19:00:00,32.91,45.38,42.09,Evening,Weekday
2025-07-10 20:00:00,38.69,63.74,65.2,Evening,Weekday
2025-07-10 21:00:00,26.07,32.97,42.98,Evening,Weekday
2025-07-10 22:00:00,35.64,62.38,59.62,Night,Weekday
2025-07-10 23:00:00,35.32,59.33,84.84,Night,Weekday
2025-07-11 00:00:00,33.83,84.55,52.07,Night,Weekday
2025-07-11 01:00:00,39.31,54.85,75.3,Night,Weekday
2025-07-11 02:00:00,27.87,98.78,55.12,Night,Weekday
2025-07-11 03:00:00,22.61,42.65,42.25,Night,Weekday
2025-07-11 04:00:00,33.43,71.37,67.83,Night,Weekday
2025-07-11 05:00:00,34.59,36.28,81.74,Night,Weekday
2025-07-11 06:00:00,31.5,81.37,60.47,Morning,Weekday
2025-07-11 07:00:00,24.14,99.63,70.86,Morning,Weekday
2025-07-11 08:00:00,30.09,87.34,85.0,Morning,Weekday
2025-07-11 09:00:00,26.24,68.9,79.48,Morning,Weekday
2025-07-11 10:00:00,28.55,63.93,49.69,Morning,Weekday
2025-07-11 11:00:00,32.9,88.45,76.67,Morning,Weekday
2025-07-11 12:00:00,34.9,95.52,65.09,Morning,Weekday
2025-07-11 13:00:00,24.64,99.24,77.3,Morning,Weekday
2025-07-11 14:00:00,28.11,57.76,64.73,Evening,Weekday
2025-07-11 15:00:00,25.38,99.36,46.4,Evening,Weekday
2025-07-11 16:00:00,23.97,40.91,68.5,Evening,Weekday
2025-07-11 17:00:00,35.67,47.75,64.61,Evening,Weekday
2025-07-11 18:00:00,38.19,36.23,65.9,Evening,Weekday
2025-07-11 19:00:00,27.4,49.02,83.95,Evening,Weekday
2025-07-11 20:00:00,35.03,83.76,84.74,Evening,Weekday
2025-07-11 21:00:00,37.94,89.7,62.68,Evening,Weekday
2025-07-11 22:00:00,36.92,84.52,62.79,Night,Weekday
2025-07-11 23:00:00,23.66,74.17,65.76,Night,Weekday
2025-07-12 00:00:00,39.13,65.98,65.98,Night,Weekend
2025-07-12 01:00:00,27.53,79.61,87.52,Night,Weekend
2025-07-12 02:00:00,26.78,57.36,72.47,Night,Weekend
2025-07-12 03:00:00,21.25,88.89,53.87,Night,Weekend
2025-07-12 04:00:00,29.72,77.4,66.58,Night,Weekend
2025-07-12 05:00:00,22.18,78.85,71.36,Night,Weekend
2025-07-12 06:00:00,24.97,67.52,71.99,Morning,Weekend
2025-07-12 07:00:00,26.34,91.97,69.26,Morning,Weekend
2025-07-12 08:00:00,36.18,47.64,48.89,Morning,Weekend
2025-07-12 09:00:00,37.51,56.68,41.68,Morning,Weekend
2025-07-12 10:00:00,26.05,84.43,56.89,Morning,Weekend
2025-07-12 11:00:00,37.17,64.49,61.38,Morning,Weekend
2025-07-12 12:00:00,37.14,92.24,43.09,Morning,Weekend
2025-07-12 13:00:00,35.29,54.25,80.75,Morning,Weekend
2025-07-12 14:00:00,22.93,55.85,57.2,Evening,Weekend
2025-07-12 15:00:00,33.81,92.21,85.68,Evening,Weekend
2025-07-12 16:00:00,38.9,62.51,47.72,Evening,Weekend
2025-07-12 17:00:00,33.65,66.13,42.85,Evening,Weekend
2025-07-12 18:00:00,26.63,53.29,64.12,Evening,Weekend
2025-07-12 19:00:00,30.01,49.37,49.46,Evening,Weekend
2025-07-12 20:00:00,32.91,75.92,86.87,Evening,Weekend
2025-07-12 21:00:00,30.21,38.39,40.52,Evening,Weekend
2025-07-12 22:00:00,22.4,91.55,60.63,Night,Weekend
2025-07-12 23:00:00,26.24,84.54,86.34,Night,Weekend
2025-07-13 00:00:00,36.05,43.35,59.22,Night,Weekend
2025-07-13 01:00:00,37.23,78.58,44.66,Night,Weekend
2025-07-13 02:00:00,22.75,72.18,55.14,Night,Weekend
2025-07-13 03:00:00,39.05,42.92,64.9,Night,Weekend
2025-07-13 04:00:00,26.58,49.12,49.26,Night,Weekend
2025-07-13 05:00:00,33.25,58.63,63.33,Night,Weekend
2025-07-13 06:00:00,35.04,78.95,81.82,Morning,Weekend
2025-07-13 07:00:00,36.24,74.71,83.63,Morning,Weekend
2025-07-13 08:00:00,38.91,67.26,42.46,Morning,Weekend
2025-07-13 09:00:00,26.26,83.79,48.05,Morning,Weekend
2025-07-13 10:00:00,37.17,83.06,53.76,Morning,Weekend
2025-07-13 11:00:00,22.63,73.25,69.74,Morning,Weekend
2025-07-13 12:00:00,34.1,85.09,58.05,Morning,Weekend
2025-07-13 13:00:00,34.84,53.4,82.2,Morning,Weekend
2025-07-13 14:00:00,33.55,91.69,75.83,Evening,Weekend
2025-07-13 15:00:00,25.05,73.04,45.02,Evening,Weekend
2025-07-13 16:00:00,37.46,87.57,71.23,Evening,Weekend
2025-07-13 17:00:00,23.38,68.24,45.65,Evening,Weekend
2025-07-13 18:00:00,21.07,45.29,52.75,Evening,Weekend
2025-07-13 19:00:00,34.35,67.97,48.89,Evening,Weekend
2025-07-13 20:00:00,29.51,55.98,48.65,Evening,Weekend
2025-07-13 21:00:00,36.98,78.82,70.82,Evening,Weekend
2025-07-13 22:00:00,27.67,63.31,68.18,Night,Weekend
2025-07-13 23:00:00,23.37,88.53,48.8,Night,Weekend
2025-07-14 00:00:00,36.73,77.47,89.51,Night,Weekday
2025-07-14 01:00:00,30.98,77.92,61.09,Night,Weekday
2025-07-14 02:00:00,23.78,45.2,44.85,Night,Weekday
2025-07-14 03:00:00,34.41,98.9,46.03,Night,Weekday
2025-07-14 04:00:00,30.22,88.92,69.19,Night,Weekday
2025-07-14 05:00:00,32.09,85.23,88.95,Night,Weekday
2025-07-14 06:00:00,29.22,53.12,68.6,Morning,Weekday
2025-07-14 07:00:00,36.57,67.49,87.45,Morning,Weekday
2025-07-14 08:00:00,36.59,39.6,62.21,Morning,Weekday
2025-07-14 09:00:00,34.19,67.69,61.79,Morning,Weekday
2025-07-14 10:00:00,22.11,40.21,65.0,Morning,Weekday
2025-07-14 11:00:00,36.78,68.71,74.87,Morning,Weekday
2025-07-14 12:00:00,33.42,75.41,58.38,Morning,Weekday
2025-07-14 13:00:00,33.94,57.31,83.19,Morning,Weekday
2025-07-14 14:00:00,27.26,64.9,41.46,Evening,Weekday
2025-07-14 15:00:00,37.59,91.3,61.99,Evening,Weekday
2025-07-14 16:00:00,34.51,37.6,65.55,Evening,Weekday
2025-07-14 17:00:00,22.25,85.42,70.35,Evening,Weekday
2025-07-14 18:00:00,28.16,41.95,53.8,Evening,Weekday
2025-07-14 19:00:00,37.73,32.57,61.37,Evening,Weekday
2025-07-14 20:00:00,20.94,42.99,64.23,Evening,Weekday
2025-07-14 21:00:00,39.23,83.55,74.35,Evening,Weekday
2025-07-14 22:00:00,33.58,58.36,78.68,Night,Weekday
2025-07-14 23:00:00,32.63,91.08,76.89,Night,Weekday
2025-07-15 00:00:00,25.41,66.73,57.08,Night,Weekday
2025-07-15 01:00:00,24.98,31.56,89.97,Night,Weekday
2025-07-15 02:00:00,38.84,80.17,82.43,Night,Weekday
2025-07-15 03:00:00,25.97,37.72,53.0,Night,Weekday
2025-07-15 04:00:00,35.51,85.26,49.76,Night,Weekday
2025-07-15 05:00:00,27.86,41.77,55.7,Night,Weekday
2025-07-15 06:00:00,22.79,54.18,62.62,Morning,Weekday
2025-07-15 07:00:00,20.21,83.29,82.54,Morning,Weekday
2025-07-15 08:00:00,30.89,96.8,78.92,Morning,Weekday
2025-07-15 09:00:00,39.52,56.0,82.56,Morning,Weekday
2025-07-15 10:00:00,27.38,88.06,53.6,Morning,Weekday
2025-07-15 11:00:00,27.14,43.36,69.67,Morning,Weekday
2025-07-15 12:00:00,26.88,86.5,54.16,Morning,Weekday
2025-07-15 13:00:00,30.41,76.02,45.45,Morning,Weekday
2025-07-15 14:00:00,28.81,43.49,74.21,Evening,Weekday
2025-07-15 15:00:00,37.6,51.18,47.15,Evening,Weekday
2025-07-15 16:00:00,30.11,39.22,73.38,Evening,Weekday
2025-07-15 17:00:00,30.16,56.81,72.4,Evening,Weekday
2025-07-15 18:00:00,22.77,44.26,80.51,Evening,Weekday
2025-07-15 19:00:00,39.65,75.08,46.98,Evening,Weekday
2025-07-15 20:00:00,25.0,99.62,79.17,Evening,Weekday
2025-07-15 21:00:00,21.47,30.84,89.96,Evening,Weekday
2025-07-15 22:00:00,33.26,67.86,82.55,Night,Weekday
2025-07-15 23:00:00,31.91,70.16,77.59,Night,Weekday
2025-07-16 00:00:00,28.3,93.99,73.11,Night,Weekday
2025-07-16 01:00:00,28.44,65.42,61.09,Night,Weekday
2025-07-16 02:00:00,35.7,68.06,76.53,Night,Weekday
2025-07-16 03:00:00,23.91,63.02,76.21,Night,Weekday
2025-07-16 04:00:00,36.41,48.82,71.57,Night,Weekday
2025-07-16 05:00:00,32.97,33.92,79.81,Night,Weekday
2025-07-16 06:00:00,28.38,58.61,62.44,Morning,Weekday
2025-07-16 07:00:00,29.16,33.68,46.06,Morning,Weekday
2025-07-16 08:00:00,25.13,68.53,67.95,Morning,Weekday
2025-07-16 09:00:00,35.04,51.51,53.25,Morning,Weekday
2025-07-16 10:00:00,30.26,67.35,59.22,Morning,Weekday
2025-07-16 11:00:00,26.42,39.4,40.87,Morning,Weekday
2025-07-16 12:00:00,31.92,95.28,59.14,Morning,Weekday
2025-07-16 13:00:00,39.91,92.62,80.44,Morning,Weekday
2025-07-16 14:00:00,28.71,43.3,67.14,Evening,Weekday
2025-07-16 15:00:00,38.41,54.04,40.49,Evening,Weekday
2025-07-16 16:00:00,26.9,72.94,63.49,Evening,Weekday
2025-07-16 17:00:00,21.09,36.7,54.57,Evening,Weekday
2025-07-16 18:00:00,24.08,54.82,63.88,Evening,Weekday
2025-07-16 19:00:00,28.37,47.58,60.23,Evening,Weekday
2025-07-16 20:00:00,24.39,94.09,86.6,Evening,Weekday
2025-07-16 21:00:00,20.0,89.68,42.06,Evening,Weekday
2025-07-16 22:00:00,38.3,70.59,74.18,Night,Weekday
2025-07-16 23:00:00,36.88,66.42,82.55,Night,Weekday
2025-07-17 00:00:00,34.85,95.15,87.96,Night,Weekday
2025-07-17 01:00:00,23.36,95.27,48.88,Night,Weekday
2025-07-17 02:00:00,22.41,97.85,66.57,Night,Weekday
2025-07-17 03:00:00,21.35,38.78,42.18,Night,Weekday
2025-07-17 04:00:00,34.48,41.24,64.96,Night,Weekday
2025-07-17 05:00:00,38.58,77.37,46.27,Night,Weekday
2025-07-17 06:00:00,28.61,67.9,81.89,Morning,Weekday
2025-07-17 07:00:00,22.38,31.29,45.69,Morning,Weekday
2025-07-17 08:00:00,30.25,34.34,65.66,Morning,Weekday
2025-07-17 09:00:00,26.98,92.17,66.05,Morning,Weekday
2025-07-17 10:00:00,27.5,90.82,88.58,Morning,Weekday
2025-07-17 11:00:00,32.43,55.01,72.75,Morning,Weekday
2025-07-17 12:00:00,34.37,92.37,54.39,Morning,Weekday
2025-07-17 13:00:00,22.21,71.56,52.04,Morning,Weekday
2025-07-17 14:00:00,20.71,86.41,46.41,Evening,Weekday
2025-07-17 15:00:00,39.89,59.92,77.83,Evening,Weekday
2025-07-17 16:00:00,24.65,37.94,74.54,Evening,Weekday
2025-07-17 17:00:00,21.08,60.36,70.49,Evening,Weekday
2025-07-17 18:00:00,23.8,62.01,42.04,Evening,Weekday
2025-07-17 19:00:00,20.78,68.57,78.14,Evening,Weekday
2025-07-17 20:00:00,27.84,37.39,72.09,Evening,Weekday
2025-07-17 21:00:00,36.05,99.4,88.19,Evening,Weekday
2025-07-17 22:00:00,26.82,47.09,69.36,Night,Weekday
2025-07-17 23:00:00,28.88,43.9,55.2,Night,Weekday
2025-07-18 00:00:00,33.51,66.88,59.08,Night,Weekday
2025-07-18 01:00:00,30.18,67.6,48.79,Night,Weekday
2025-07-18 02:00:00,37.23,60.79,76.15,Night,Weekday
2025-07-18 03:00:00,37.32,84.03,75.39,Night,Weekday
2025-07-18 04:00:00,20.2,66.17,50.03,Night,Weekday
2025-07-18 05:00:00,35.56,72.68,47.92,Night,Weekday
2025-07-18 06:00:00,29.21,80.66,43.85,Morning,Weekday
2025-07-18 07:00:00,39.78,31.75,85.6,Morning,Weekday
2025-07-18 08:00:00,29.66,69.95,51.65,Morning,Weekday
2025-07-18 09:00:00,39.74,91.89,57.21,Morning,Weekday
2025-07-18 10:00:00,35.09,31.22,54.03,Morning,Weekday
2025-07-18 11:00:00,24.97,58.36,60.68,Morning,Weekday
2025-07-18 12:00:00,30.77,94.84,75.7,Morning,Weekday
2025-07-18 13:00:00,39.84,54.72,83.53,Morning,Weekday
2025-07-18 14:00:00,37.15,62.11,49.13,Evening,Weekday
2025-07-18 15:00:00,21.95,98.71,74.32,Evening,Weekday
2025-07-18 16:00:00,34.13,43.95,57.63,Evening,Weekday
2025-07-18 17:00:00,26.91,34.57,89.03,Evening,Weekday
2025-07-18 18:00:00,20.14,90.16,54.95,Evening,Weekday
2025-07-18 19:00:00,28.07,90.79,40.36,Evening,Weekday
2025-07-18 20:00:00,24.7,63.05,65.78,Evening,Weekday
2025-07-18 21:00:00,36.38,65.99,47.54,Evening,Weekday
2025-07-18 22:00:00,26.75,88.51,42.22,Night,Weekday
2025-07-18 23:00:00,36.55,81.7,74.91,Night,Weekday
2025-07-19 00:00:00,20.01,48.56,76.61,Night,Weekend
2025-07-19 01:00:00,26.16,31.18,63.03,Night,Weekend
2025-07-19 02:00:00,24.82,63.58,73.84,Night,Weekend
2025-07-19 03:00:00,24.67,90.12,66.91,Night,Weekend
2025-07-19 04:00:00,21.36,92.71,71.49,Night,Weekend
2025-07-19 05:00:00,23.74,96.94,69.84,Night,Weekend
2025-07-19 06:00:00,31.11,91.57,73.29,Morning,Weekend
2025-07-19 07:00:00,25.83,70.6,49.98,Morning,Weekend
2025-07-19 08:00:00,28.35,61.12,53.44,Morning,Weekend
2025-07-19 09:00:00,27.54,84.24,62.0,Morning,Weekend
2025-07-19 10:00:00,37.52,81.79,62.31,Morning,Weekend
2025-07-19 11:00:00,38.11,67.67,78.72,Morning,Weekend
2025-07-19 12:00:00,29.86,36.11,58.37,Morning,Weekend
2025-07-19 13:00:00,26.6,94.83,48.13,Morning,Weekend
2025-07-19 14:00:00,22.14,61.89,52.57,Evening,Weekend
2025-07-19 15:00:00,39.07,55.43,50.74,Evening,Weekend
2025-07-19 16:00:00,21.2,74.07,76.58,Evening,Weekend
